archivo,linea,simbolo,tipo_objeto,ruta_mencionada,categoria,consumidores,impacto,recomendacion,evidencia,versionado
docs/audits/architecture_audit_2026-09-08.md,33,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"directorios `var/storage/` (8.5 MB, 560 archivos, mtime más reciente 2026-08-10) y",False
docs/audits/architecture_audit_2026-09-08.md,34,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"`backend_api/var/storage/` (18 MB, 1.828 archivos, mtime más reciente 2026-08-29) siguen",False
docs/audits/architecture_audit_2026-09-08.md,36,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Git** (16 bajo `var/storage/`, 6 bajo `backend_api/var/storage/`, 3.8 MB en total). Ambas",False
docs/audits/architecture_audit_2026-09-08.md,36,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Git** (16 bajo `var/storage/`, 6 bajo `backend_api/var/storage/`, 3.8 MB en total). Ambas",False
docs/audits/architecture_audit_2026-09-08.md,61,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| 4 | Directorios `var/storage/`, `backend_api/var/storage/` con datos residuales no versionados (26.5 MB) | **Medio** — limpieza de host pendiente, sin riesgo funcional activo |",False
docs/audits/architecture_audit_2026-09-08.md,61,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| 4 | Directorios `var/storage/`, `backend_api/var/storage/` con datos residuales no versionados (26.5 MB) | **Medio** — limpieza de host pendiente, sin riesgo funcional activo |",False
docs/audits/architecture_audit_2026-09-08.md,79,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,VOL[(Volumen scientific_storage\n/app/var/storage)],False
docs/audits/architecture_audit_2026-09-08.md,88,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"L1[var/storage/\n560 archivos, 16 versionados]",False
docs/audits/architecture_audit_2026-09-08.md,89,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"L2[backend_api/var/storage/\n1828 archivos, 6 versionados]",False
docs/audits/architecture_audit_2026-09-08.md,117,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"(`STORAGE_ROOT`), con capas especializadas: `cell_crop_storage.py`,",False
docs/audits/architecture_audit_2026-09-08.md,134,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"scientific_storage (volumen Docker) → /app/var/storage (STORAGE_ROOT, dentro del contenedor)",False
docs/audits/architecture_audit_2026-09-08.md,134,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"scientific_storage (volumen Docker) → /app/var/storage (STORAGE_ROOT, dentro del contenedor)",False
docs/audits/architecture_audit_2026-09-08.md,137,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`STORAGE_PROVIDER=local` y `STORAGE_ROOT=/app/var/storage` se fijan en,False
docs/audits/architecture_audit_2026-09-08.md,137,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`STORAGE_PROVIDER=local` y `STORAGE_ROOT=/app/var/storage` se fijan en,False
docs/audits/architecture_audit_2026-09-08.md,140,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"`STORAGE_ROOT` sea una ruta absoluta (`_required_absolute_path`), y",False
docs/audits/architecture_audit_2026-09-08.md,146,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"*""El único root operativo es el `STORAGE_ROOT` configurado por Compose (...). Los",False
docs/audits/architecture_audit_2026-09-08.md,147,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,directorios históricos del repositorio `var/storage/` y `backend_api/var/storage/` no,False
docs/audits/architecture_audit_2026-09-08.md,147,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,directorios históricos del repositorio `var/storage/` y `backend_api/var/storage/` no,False
docs/audits/architecture_audit_2026-09-08.md,154,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `STORAGE_ROOT=/app/var/storage` | `.env.example:29`, `backend_api/.env.example:9` | Valor por defecto documentado para Docker | **Canónico** |",False
docs/audits/architecture_audit_2026-09-08.md,154,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `STORAGE_ROOT=/app/var/storage` | `.env.example:29`, `backend_api/.env.example:9` | Valor por defecto documentado para Docker | **Canónico** |",False
docs/audits/architecture_audit_2026-09-08.md,155,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `STORAGE_ROOT: /app/var/storage` + `scientific_storage:/app/var/storage` | `docker-compose.yml:34,36,55` | Definición del volumen y env del servicio `backend` | **Canónico** |",False
docs/audits/architecture_audit_2026-09-08.md,155,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `STORAGE_ROOT: /app/var/storage` + `scientific_storage:/app/var/storage` | `docker-compose.yml:34,36,55` | Definición del volumen y env del servicio `backend` | **Canónico** |",False
docs/audits/architecture_audit_2026-09-08.md,156,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,| `mkdir -p /app/var/storage` | `backend_api/Dockerfile:32` | Crea el mountpoint vacío con owner `capstone` | **Canónico** |,False
docs/audits/architecture_audit_2026-09-08.md,157,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `_required_absolute_path(""STORAGE_ROOT"")` | `backend_api/app/config.py:126` | Falla cerrado si falta o es relativa | **Canónico** (guardia) |",False
docs/audits/architecture_audit_2026-09-08.md,159,architecture_audit_2026-09-08.md,Documento,storage_root,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `get_settings().storage_root` | `scripts/storage/reconcile_cell_crops.py:58`, `reconcile_cell_explanations.py:93` | Scripts de reconciliación usan exclusivamente el root canónico | **Canónico** |",False
docs/audits/architecture_audit_2026-09-08.md,160,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `root_value = os.environ.get(""STORAGE_ROOT"")` | `scripts/storage/reset_smear_analysis.py:1008-1009` | La herramienta de reset exige `STORAGE_ROOT` y no discute rutas alternativas | **Canónico** |",False
docs/audits/architecture_audit_2026-09-08.md,161,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `var/storage`, `var/storage/**`, `backend_api/var/storage`, `backend_api/var/storage/**` | `.dockerignore:11-14` | Excluye ambas rutas legacy del build context | **Legacy — exclusión activa** |",False
docs/audits/architecture_audit_2026-09-08.md,161,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `var/storage`, `var/storage/**`, `backend_api/var/storage`, `backend_api/var/storage/**` | `.dockerignore:11-14` | Excluye ambas rutas legacy del build context | **Legacy — exclusión activa** |",False
docs/audits/architecture_audit_2026-09-08.md,162,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `/var/storage/{namespace}/`, `/backend_api/var/storage/{namespace}/` (×5 namespaces) | `.gitignore:44-53` | Evita que nuevo contenido runtime bajo esas rutas se versione | **Legacy — exclusión activa** |",False
docs/audits/architecture_audit_2026-09-08.md,162,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `/var/storage/{namespace}/`, `/backend_api/var/storage/{namespace}/` (×5 namespaces) | `.gitignore:44-53` | Evita que nuevo contenido runtime bajo esas rutas se versione | **Legacy — exclusión activa** |",False
docs/audits/architecture_audit_2026-09-08.md,164,architecture_audit_2026-09-08.md,Documento,./var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage', './var/storage', 'backend_api/var/storage'` (parametrize) | `backend_api/tests/test_scientific_storage_config.py:30-43` | Ejemplos usados para probar el rechazo genérico de rutas relativas en `STORAGE_ROOT` | **Legacy — usado solo como ejemplo negativo** |",False
docs/audits/architecture_audit_2026-09-08.md,164,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage', './var/storage', 'backend_api/var/storage'` (parametrize) | `backend_api/tests/test_scientific_storage_config.py:30-43` | Ejemplos usados para probar el rechazo genérico de rutas relativas en `STORAGE_ROOT` | **Legacy — usado solo como ejemplo negativo** |",False
docs/audits/architecture_audit_2026-09-08.md,164,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage', './var/storage', 'backend_api/var/storage'` (parametrize) | `backend_api/tests/test_scientific_storage_config.py:30-43` | Ejemplos usados para probar el rechazo genérico de rutas relativas en `STORAGE_ROOT` | **Legacy — usado solo como ejemplo negativo** |",False
docs/audits/architecture_audit_2026-09-08.md,164,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage', './var/storage', 'backend_api/var/storage'` (parametrize) | `backend_api/tests/test_scientific_storage_config.py:30-43` | Ejemplos usados para probar el rechazo genérico de rutas relativas en `STORAGE_ROOT` | **Legacy — usado solo como ejemplo negativo** |",False
docs/audits/architecture_audit_2026-09-08.md,165,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage/cell-crops/x', 'backend_api/var/storage/cell-crops/x'`, lista `forbidden` | `backend_api/tests/test_smear_reset_tool.py:671,829` | La herramienta de reset debe rechazar explícitamente ambas raíces si aparecieran | **Legacy — bloqueado explícitamente** |",False
docs/audits/architecture_audit_2026-09-08.md,165,architecture_audit_2026-09-08.md,Documento,cell-crops,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage/cell-crops/x', 'backend_api/var/storage/cell-crops/x'`, lista `forbidden` | `backend_api/tests/test_smear_reset_tool.py:671,829` | La herramienta de reset debe rechazar explícitamente ambas raíces si aparecieran | **Legacy — bloqueado explícitamente** |",False
docs/audits/architecture_audit_2026-09-08.md,165,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| `'var/storage/cell-crops/x', 'backend_api/var/storage/cell-crops/x'`, lista `forbidden` | `backend_api/tests/test_smear_reset_tool.py:671,829` | La herramienta de reset debe rechazar explícitamente ambas raíces si aparecieran | **Legacy — bloqueado explícitamente** |",False
docs/audits/architecture_audit_2026-09-08.md,166,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| *""Los roots históricos `var/storage` y `backend_api/var/storage` quedan fuera del build context y no se montan. Los 22 binarios ya rastreados son deuda conocida y se retirarán del índice en Storage B.4""* | `docs/engineering/local_storage.md:16-19` | Documentación que reconoce la deuda y anuncia una fase futura | **Legacy — documentado, con plan pendiente** |",False
docs/audits/architecture_audit_2026-09-08.md,166,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| *""Los roots históricos `var/storage` y `backend_api/var/storage` quedan fuera del build context y no se montan. Los 22 binarios ya rastreados son deuda conocida y se retirarán del índice en Storage B.4""* | `docs/engineering/local_storage.md:16-19` | Documentación que reconoce la deuda y anuncia una fase futura | **Legacy — documentado, con plan pendiente** |",False
docs/audits/architecture_audit_2026-09-08.md,167,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| Directorio `var/storage/` en disco: 560 archivos, 8.5 MB, 16 versionados en Git, mtime máx. 2026-08-10 | Árbol de trabajo (no en `git log` reciente) | Datos residuales de ejecuciones locales previas a `c0b7686b` | **Legacy — residuo físico, sin escritura activa** |",False
docs/audits/architecture_audit_2026-09-08.md,168,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"| Directorio `backend_api/var/storage/` en disco: 1.828 archivos, 18 MB, 6 versionados en Git, mtime máx. 2026-08-29 | Árbol de trabajo | Datos residuales de ejecuciones locales previas a `c0b7686b` | **Legacy — residuo físico, sin escritura activa** |",False
docs/audits/architecture_audit_2026-09-08.md,174,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`var/storage` o `backend_api/var/storage`. Todas las apariciones de esos literales fuera,False
docs/audits/architecture_audit_2026-09-08.md,174,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`var/storage` o `backend_api/var/storage`. Todas las apariciones de esos literales fuera,False
docs/audits/architecture_audit_2026-09-08.md,183,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,clasifican `canonical_present` (archivo presente y verificado bajo `STORAGE_ROOT`) y,False
docs/audits/architecture_audit_2026-09-08.md,187,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"si esos archivos están físicamente en `var/storage/` o `backend_api/var/storage/`**, sólo",False
docs/audits/architecture_audit_2026-09-08.md,187,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"si esos archivos están físicamente en `var/storage/` o `backend_api/var/storage/`**, sólo",False
docs/audits/architecture_audit_2026-09-08.md,348,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,contra el volumen canónico. Antes de cualquier limpieza de `var/storage/` o,False
docs/audits/architecture_audit_2026-09-08.md,349,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"`backend_api/var/storage/`, hay que confirmar si esas referencias resuelven contra los",False
docs/audits/architecture_audit_2026-09-08.md,365,architecture_audit_2026-09-08.md,Documento,ARTIFACTS_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,6. **Asimetría de validación entre `STORAGE_ROOT` y `ARTIFACTS_ROOT`.**,False
docs/audits/architecture_audit_2026-09-08.md,365,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,6. **Asimetría de validación entre `STORAGE_ROOT` y `ARTIFACTS_ROOT`.**,False
docs/audits/architecture_audit_2026-09-08.md,366,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`backend_api/app/config.py:126` exige `STORAGE_ROOT` absoluto y sin default; la línea,False
docs/audits/architecture_audit_2026-09-08.md,367,architecture_audit_2026-09-08.md,Documento,ARTIFACTS_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"127 acepta `ARTIFACTS_ROOT` con default relativo `""./var/artifacts""` sin la misma",False
docs/audits/architecture_audit_2026-09-08.md,369,architecture_audit_2026-09-08.md,Documento,ARTIFACTS_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"científico, dejar `ARTIFACTS_ROOT` con un contrato más débil es una inconsistencia que",False
docs/audits/architecture_audit_2026-09-08.md,411,architecture_audit_2026-09-08.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`scientific_storage`/`STORAGE_ROOT=/app/var/storage` como única raíz. No se requiere,False
docs/audits/architecture_audit_2026-09-08.md,411,architecture_audit_2026-09-08.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`scientific_storage`/`STORAGE_ROOT=/app/var/storage` como única raíz. No se requiere,False
docs/audits/architecture_audit_2026-09-08.md,417,architecture_audit_2026-09-08.md,Documento,storage_root,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"existentes en modo escritura) para que, además de `get_settings().storage_root`,",False
docs/audits/architecture_audit_2026-09-08.md,418,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,acepten un segundo y tercer root de **solo lectura** apuntando a `var/storage/` y,False
docs/audits/architecture_audit_2026-09-08.md,419,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"`backend_api/var/storage/` del host, y reporten para cada referencia",False
docs/audits/architecture_audit_2026-09-08.md,423,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"desglose: cuántas de las 2.550 referencias faltantes resuelven en `var/storage/`,",False
docs/audits/architecture_audit_2026-09-08.md,424,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"cuántas en `backend_api/var/storage/`, y cuántas no existen en ninguna raíz (pérdida",False
docs/audits/architecture_audit_2026-09-08.md,442,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,1. Confirmar (Fase 1-2) que los 22 archivos versionados bajo `var/storage/` y,False
docs/audits/architecture_audit_2026-09-08.md,443,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`backend_api/var/storage/` ya tienen equivalente verificado en el volumen canónico o,False
docs/audits/architecture_audit_2026-09-08.md,453,architecture_audit_2026-09-08.md,Documento,backend_api/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`var/storage/` y `backend_api/var/storage/` a un backup fuera del repositorio,False
docs/audits/architecture_audit_2026-09-08.md,453,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`var/storage/` y `backend_api/var/storage/` a un backup fuera del repositorio,False
docs/audits/architecture_audit_2026-09-08.md,487,architecture_audit_2026-09-08.md,Documento,var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"acción sobre `var/storage/`** — es diagnóstica, de bajo riesgo, y resuelve la",False
docs/engineering/cell_crop_storage.md,8,cell_crop_storage.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,STORAGE_ROOT=/app/var/storage,True
docs/engineering/cell_crop_storage.md,8,cell_crop_storage.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,STORAGE_ROOT=/app/var/storage,True
docs/engineering/cell_crop_storage.md,17,cell_crop_storage.md,Documento,cell-crops,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,cell-crops/,True
docs/engineering/cell_crop_storage.md,32,cell_crop_storage.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"PostgreSQL guarda únicamente la key POSIX relativa desde `STORAGE_ROOT`, por",True
docs/engineering/cell_crop_storage.md,36,cell_crop_storage.md,Documento,cell-crops,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,cell-crops/<uuid>/<uuid>/<uuid>/<uuid>/crop.png,True
docs/engineering/cell_crop_storage.md,118,cell_crop_storage.md,Documento,cell-crops,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,- archivos bajo `cell-crops/` sin metadata;,True
docs/engineering/cell_detection_algorithm.md,48,cell_detection_algorithm.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"1. resolver la key relativa bajo `STORAGE_ROOT`, rechazando escape y symlinks;",True
docs/engineering/cell_detection_api.md,107,cell_detection_api.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,1. resuelve la key relativa con confinamiento bajo `STORAGE_ROOT`;,True
docs/engineering/cell_gradcam.md,12,cell_gradcam.md,Documento,cell-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,cell-explanations/{analysis_run_id}/{classification_run_id}/,True
docs/engineering/cell_gradcam.md,14,cell_gradcam.md,Documento,cell-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,cell-explanations/{analysis_run_id}/{classification_run_id}/,True
docs/engineering/cell_gradcam.md,18,cell_gradcam.md,Documento,cell-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"Se usa staging bajo `.staging/cell-explanations`, promoción create-only y",True
docs/engineering/cell_gradcam.md,23,cell_gradcam.md,Documento,cell-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,`cell-explanations/` y los nombres exactos `gradcam_heatmap.png` y,True
docs/engineering/cell_gradcam.md,25,cell_gradcam.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,objetos fuera de `STORAGE_ROOT` ni binarios en PostgreSQL. Las claves no se,True
docs/engineering/cell_gradcam.md,38,cell_gradcam.md,Documento,model-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,Las explicaciones de casos de modelos (`model-explanations`) son artefactos no,True
docs/engineering/cell_gradcam.md,40,cell_gradcam.md,Documento,ARTIFACTS_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,nuevas escrituras usan `ARTIFACTS_ROOT/model-explanations` y un staging propio;,True
docs/engineering/cell_gradcam.md,40,cell_gradcam.md,Documento,model-explanations,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,nuevas escrituras usan `ARTIFACTS_ROOT/model-explanations` y un staging propio;,True
docs/engineering/cell_gradcam.md,41,cell_gradcam.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,no comparten `STORAGE_ROOT` ni `.staging` clínico. Las referencias históricas,True
docs/engineering/configuration.md,12,configuration.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"`STORAGE_PROVIDER=local` y `STORAGE_ROOT=/app/var/storage`, respaldado por el",True
docs/engineering/configuration.md,12,configuration.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"`STORAGE_PROVIDER=local` y `STORAGE_ROOT=/app/var/storage`, respaldado por el",True
docs/engineering/configuration.md,13,configuration.md,Documento,STORAGE_ROOT,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,"named volume `scientific_storage`. El backend falla si `STORAGE_ROOT` falta,",True
docs/engineering/local_storage.md,6,local_storage.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,scientific_storage → /app/var/storage,True
docs/engineering/local_storage.md,9,local_storage.md,Documento,/app/var/storage,documentation_current,Lectores de documentación,Sin acceso a archivos en runtime,Aclarar root canónico si se menciona var/storage sin /app,Compose fija `STORAGE_PROVIDER=local` y `STORAGE_ROOT=/app/var/storage`. Este es,True
